CLIENTNUM;Customer_Age;Gender;Marital_Status;Education_Level;Income_Category;Card_Category;Credit_Limit;Total_Revolving_Bal;Avg_Utilization_Ratio
3224;50;M;High School;Married;$80K - $120K;Silver;34516;2292;0.066
3225;56;M;Uneducated;Married;$80K - $120K;Blue;33870;0;0
3226;60;M;College;Married;$80K - $120K;Blue;29239;0;0
3227;45;M;Uneducated;Married;$80K - $120K;Blue;3435;2517;0.733
3228;42;M;Graduate;Married;$80K - $120K;Blue;16433;0;0
3229;49;M;Unknown;Married;$80K - $120K;Blue;12174;1361;0.112
3230;52;M;High School;Married;$80K - $120K;Blue;18046;0;0
3231;58;M;High School;Married;$80K - $120K;Blue;34516;1341;0.039
3232;46;M;Graduate;Married;$80K - $120K;Blue;29528;1769;0.06
3233;31;M;Graduate;Married;$80K - $120K;Blue;32791;1607;0.049
3234;42;M;High School;Married;$80K - $120K;Blue;22993;0;0
3235;32;M;Graduate;Married;$80K - $120K;Blue;25438;1907;0.075
3236;48;M;High School;Married;$80K - $120K;Blue;21526;1320;0.061
3237;43;M;Uneducated;Married;$80K - $120K;Blue;16667;1463;0.088
3238;42;M;Graduate;Married;$80K - $120K;Blue;29738;2370;0.08
3239;46;M;Post-Graduate;Married;$80K - $120K;Blue;34516;714;0.021
3240;48;M;Graduate;Married;$80K - $120K;Blue;14774;2517;0.17
3241;41;M;College;Married;$80K - $120K;Blue;14682;2517;0.171
3242;44;M;Doctorate;Married;$80K - $120K;Blue;24134;1290;0.053
3243;43;M;High School;Married;$80K - $120K;Blue;10588;503;0.048
3244;41;M;High School;Married;$80K - $120K;Blue;13818;609;0.044
3245;41;M;College;Married;$80K - $120K;Blue;34516;1617;0.047
3246;48;M;Graduate;Married;$80K - $120K;Blue;9959;0;0
3247;52;M;College;Married;$80K - $120K;Blue;9959;1049;0.105
3248;52;M;High School;Married;$80K - $120K;Blue;11358;1425;0.125
3249;41;M;Graduate;Married;$80K - $120K;Blue;4725;1253;0.265
3250;29;M;Graduate;Married;$80K - $120K;Silver;34516;1666;0.048
3251;46;M;Uneducated;Married;$80K - $120K;Blue;13490;1567;0.116
3252;39;M;High School;Married;$80K - $120K;Blue;17978;1820;0.101
3253;36;M;High School;Married;$80K - $120K;Blue;4343;2220;0.511
3254;48;M;Graduate;Married;$80K - $120K;Blue;34516;738;0.021
3255;45;M;Graduate;Married;$80K - $120K;Blue;26819;1657;0.062
3256;40;M;Uneducated;Married;$80K - $120K;Blue;20798;1059;0.051
3257;45;M;Graduate;Married;$80K - $120K;Blue;24844;1273;0.051
3258;49;M;Uneducated;Married;$80K - $120K;Blue;3090;0;0
3259;42;M;Uneducated;Married;$80K - $120K;Silver;34516;1420;0.041
3260;53;M;College;Married;$80K - $120K;Silver;34516;1484;0.043
3261;42;M;Graduate;Married;$80K - $120K;Silver;34516;1356;0.039
3262;43;M;Graduate;Married;$80K - $120K;Blue;4196;1331;0.317
3263;46;M;High School;Married;$80K - $120K;Blue;32949;1190;0.036
3264;50;M;Graduate;Married;$80K - $120K;Blue;11900;1796;0.151
3265;59;M;College;Married;$80K - $120K;Blue;12918;2352;0.182
3266;49;M;Uneducated;Married;$80K - $120K;Blue;15894;1293;0.081
3267;35;M;Post-Graduate;Married;$80K - $120K;Blue;4380;0;0
3268;51;M;Unknown;Married;$80K - $120K;Blue;8065;0;0
3269;46;M;Unknown;Married;$80K - $120K;Blue;34516;289;0.008
3270;47;M;Graduate;Married;$80K - $120K;Blue;12933;2239;0.173
3271;45;M;Uneducated;Married;$80K - $120K;Blue;32275;1845;0.057
3272;53;M;Graduate;Married;$80K - $120K;Blue;10301;2451;0.238
3273;43;M;Graduate;Married;$80K - $120K;Blue;34516;0;0
3274;38;M;Uneducated;Married;$80K - $120K;Blue;16722;0;0
3275;39;M;Graduate;Married;$80K - $120K;Blue;24239;0;0
3276;44;M;Unknown;Married;$80K - $120K;Blue;32222;0;0
3277;49;M;College;Married;$80K - $120K;Blue;31091;966;0.031
3278;54;M;High School;Married;$80K - $120K;Blue;7464;0;0
3279;54;M;Graduate;Married;$80K - $120K;Silver;34516;761;0.022
3280;51;M;High School;Married;$80K - $120K;Blue;9959;2068;0.208
3281;41;M;Graduate;Married;$80K - $120K;Blue;9959;1946;0.195
3282;40;M;Unknown;Married;$80K - $120K;Blue;23502;0;0
3283;35;M;Graduate;Married;$80K - $120K;Blue;7685;2517;0.328
3284;33;M;College;Married;$80K - $120K;Silver;34516;917;0.027
3285;49;M;Graduate;Married;$80K - $120K;Blue;3660;766;0.209
3286;44;M;College;Married;$80K - $120K;Blue;3472;1687;0.486
3287;43;M;Uneducated;Married;$80K - $120K;Blue;6824;2517;0.369
3288;44;M;Uneducated;Married;$80K - $120K;Silver;34516;1984;0.057
3289;51;M;High School;Married;$80K - $120K;Blue;4041;0;0
3290;38;M;Unknown;Married;$80K - $120K;Blue;16033;766;0.048
3291;47;M;Unknown;Married;$80K - $120K;Blue;9683;1116;0.115
3292;42;M;High School;Married;$80K - $120K;Silver;34516;1294;0.037
3293;49;M;Unknown;Married;$80K - $120K;Blue;29865;2097;0.07
3294;52;M;Uneducated;Married;$80K - $120K;Blue;9959;199;0.02
3295;50;M;High School;Married;$80K - $120K;Blue;16748;2413;0.144
3296;40;M;Uneducated;Married;$80K - $120K;Blue;14840;2043;0.138
3297;39;M;Graduate;Married;$80K - $120K;Blue;3929;542;0.138
3298;54;M;College;Married;$80K - $120K;Silver;34516;2305;0.067
3299;38;M;Uneducated;Married;$80K - $120K;Blue;5768;0;0
3300;43;M;Doctorate;Married;$80K - $120K;Blue;3676;673;0.183
3301;51;M;Graduate;Married;$80K - $120K;Blue;34516;1549;0.045
3302;56;M;Uneducated;Married;$80K - $120K;Blue;23240;1534;0.066
3303;49;M;Uneducated;Married;$80K - $120K;Silver;34516;1768;0.051
3304;48;M;High School;Married;$80K - $120K;Silver;34516;1417;0.041
3305;55;M;College;Married;$80K - $120K;Blue;4047;1482;0.366
3306;48;M;College;Married;$80K - $120K;Blue;9524;1449;0.152
3307;43;M;Graduate;Married;$80K - $120K;Blue;3304;2517;0.762
3308;58;M;Post-Graduate;Married;$80K - $120K;Blue;3742;2517;0.673
3309;44;M;Doctorate;Married;$80K - $120K;Blue;4552;1144;0.251
3310;43;M;Graduate;Married;$80K - $120K;Blue;3946;1275;0.323
3311;43;M;High School;Married;$80K - $120K;Silver;34516;1987;0.058
3312;46;M;Unknown;Married;$80K - $120K;Blue;34516;1099;0.032
3313;51;M;High School;Married;$80K - $120K;Blue;22754;0;0
3314;57;M;Graduate;Married;$80K - $120K;Blue;17925;1909;0.106
3315;57;F;Graduate;Married;Less than $40K;Blue;2436;680;0.279
3316;62;F;Graduate;Married;Less than $40K;Blue;1438.3;0;0
3317;53;F;College;Married;Less than $40K;Blue;2650;1490;0.562
3318;55;F;Graduate;Married;Less than $40K;Blue;3035;2298;0.757
3319;42;F;High School;Married;Less than $40K;Gold;15433;0;0
3320;52;F;Unknown;Married;Less than $40K;Blue;2622;1549;0.591
3321;54;F;Graduate;Married;Less than $40K;Blue;1438.3;808;0.562
3322;66;F;High School;Married;Less than $40K;Blue;3171;2179;0.687
3323;55;F;Graduate;Married;Less than $40K;Blue;2216;1034;0.467
3324;64;M;Graduate;Married;Less than $40K;Blue;1709;895;0.524
3325;43;F;Post-Graduate;Married;Less than $40K;Blue;8358;926;0.111
3326;62;F;Unknown;Married;Less than $40K;Blue;1438.3;0;0
3327;54;F;Uneducated;Married;Less than $40K;Blue;1494;706;0.473
3328;53;F;High School;Married;Less than $40K;Blue;5362;1901;0.355
3329;55;F;Doctorate;Married;Less than $40K;Blue;3174;1951;0.615
3330;42;F;Graduate;Married;Less than $40K;Blue;2393;1985;0.83
3331;48;F;High School;Married;Less than $40K;Blue;8025;0;0
3332;48;F;Uneducated;Married;Less than $40K;Blue;2732;0;0
3333;53;F;College;Married;Less than $40K;Blue;2154;930;0.432
3334;51;F;Uneducated;Married;Less than $40K;Blue;2185;1761;0.806
3335;47;F;Uneducated;Married;Less than $40K;Blue;1611;746;0.463
3336;58;F;Uneducated;Married;Less than $40K;Blue;2822;2173;0.77
3337;52;F;High School;Married;Less than $40K;Blue;6703;893;0.133
3338;67;F;Graduate;Married;Less than $40K;Blue;3006;2517;0.837
3339;59;F;Uneducated;Married;Less than $40K;Blue;2890;2001;0.692
3340;50;F;High School;Married;Less than $40K;Blue;9355;1626;0.174
3341;57;F;Graduate;Married;Less than $40K;Blue;6347;1594;0.251
3342;51;F;Post-Graduate;Married;Less than $40K;Blue;3449;1598;0.463
3343;47;F;High School;Married;Less than $40K;Blue;6028;799;0.133
3344;68;M;High School;Married;Less than $40K;Blue;1438.3;900;0.626
3345;55;F;Graduate;Married;Less than $40K;Blue;1438.3;0;0
3346;53;F;High School;Married;Less than $40K;Blue;2377;1649;0.694
3347;60;F;Uneducated;Married;Less than $40K;Blue;1913;1272;0.665
3348;51;F;Graduate;Married;Less than $40K;Blue;3106;1304;0.42
3349;53;F;Unknown;Married;Less than $40K;Blue;2859;2517;0.88
3350;45;F;College;Married;Less than $40K;Blue;3387;0;0
3351;70;M;High School;Married;Less than $40K;Blue;3252;1495;0.46
3352;55;F;High School;Married;Less than $40K;Blue;2358;1152;0.489
3353;46;F;Unknown;Married;Less than $40K;Blue;2474;2143;0.866
3354;51;F;Graduate;Married;Less than $40K;Blue;5207;1650;0.317
3355;42;F;Uneducated;Married;Less than $40K;Blue;2410;1769;0.734
3356;42;F;Uneducated;Married;Less than $40K;Blue;2260;1007;0.446
3357;43;F;Uneducated;Married;Less than $40K;Blue;9684;2475;0.256
3358;53;F;Graduate;Married;Less than $40K;Blue;2759;2223;0.806
3359;63;F;Unknown;Married;Less than $40K;Blue;2420;1912;0.79
3360;49;F;High School;Married;Less than $40K;Blue;2826;2070;0.732
3361;44;F;Post-Graduate;Married;Less than $40K;Blue;2293;1823;0.795
3362;46;F;Unknown;Married;Less than $40K;Blue;4317;2517;0.583
3363;56;F;Graduate;Married;Less than $40K;Blue;2578;2462;0.955
3364;57;F;High School;Married;Less than $40K;Blue;2742;2321;0.846
3365;62;M;High School;Married;Less than $40K;Blue;2077;1571;0.756
3366;58;F;High School;Married;Less than $40K;Blue;2609;2439;0.935
3367;62;F;Uneducated;Married;Less than $40K;Blue;3791;1648;0.435
3368;54;M;Graduate;Married;Less than $40K;Blue;2702;2517;0.932
3369;50;F;Uneducated;Married;Less than $40K;Blue;1438.3;0;0
3370;47;F;Graduate;Married;Less than $40K;Blue;2726;0;0
3371;47;F;Graduate;Married;Less than $40K;Blue;3156;1644;0.521
3372;54;F;High School;Married;Less than $40K;Blue;1594;1411;0.885
3373;41;F;Graduate;Married;Less than $40K;Silver;12301;2250;0.183
3374;53;F;High School;Married;Less than $40K;Blue;2324;1576;0.678
3375;64;M;Unknown;Married;Less than $40K;Blue;2215;1915;0.865
3376;54;F;Graduate;Married;Less than $40K;Blue;2027;1480;0.73
3377;55;F;Unknown;Married;Less than $40K;Blue;2453;968;0.395
3378;42;F;Graduate;Married;Less than $40K;Blue;1929;1673;0.867
3379;49;F;Graduate;Married;Less than $40K;Blue;2185;0;0
3380;44;F;College;Married;Less than $40K;Silver;10790;1930;0.179
3381;58;F;Unknown;Married;Less than $40K;Blue;2536;0;0
3382;58;F;Graduate;Married;Less than $40K;Blue;5798;1794;0.309
3383;46;F;Post-Graduate;Married;Less than $40K;Blue;5014;1910;0.381
3384;53;F;High School;Married;Less than $40K;Blue;3445;1074;0.312
3385;37;F;Post-Graduate;Married;Less than $40K;Blue;2061;1483;0.72
3386;46;F;Post-Graduate;Married;Less than $40K;Blue;3773;1972;0.523
3387;39;F;College;Married;Less than $40K;Blue;2279;1529;0.671
3388;54;F;College;Married;Less than $40K;Blue;1638;0;0
3389;56;F;College;Married;Less than $40K;Blue;2641;1257;0.476
3390;65;F;High School;Married;Less than $40K;Blue;3198;2493;0.78
3391;62;F;High School;Married;Less than $40K;Blue;3140;1985;0.632
3392;56;F;Graduate;Married;Less than $40K;Blue;5097;1152;0.226
3393;63;F;Unknown;Married;Less than $40K;Blue;3558;2318;0.651
3394;59;F;Unknown;Married;Less than $40K;Blue;5512;1124;0.204
3395;56;F;Post-Graduate;Married;Less than $40K;Blue;4930;2259;0.458
3396;43;F;Post-Graduate;Married;Less than $40K;Blue;1438.3;0;0
3397;65;M;Unknown;Married;Less than $40K;Blue;2318;1010;0.436
3398;47;F;Doctorate;Married;Less than $40K;Blue;5544;1184;0.214
3399;50;F;High School;Married;Less than $40K;Blue;2927;1412;0.482
3400;53;F;High School;Married;Less than $40K;Blue;2974;1170;0.393
3401;60;M;Graduate;Married;Less than $40K;Blue;1976;1311;0.663
3402;45;M;High School;Married;Less than $40K;Blue;7717;1430;0.185
3403;45;F;Uneducated;Married;Less than $40K;Blue;4908;0;0
3404;44;F;Doctorate;Married;Less than $40K;Blue;7222;0;0
3405;55;F;Unknown;Married;Less than $40K;Blue;1438.3;361;0.251
3406;34;F;Graduate;Married;Less than $40K;Blue;3663;1853;0.506
3407;44;F;Graduate;Married;Less than $40K;Blue;1717;0;0
3408;56;F;Unknown;Married;Less than $40K;Blue;4271;1150;0.269
3409;42;F;Graduate;Married;Less than $40K;Blue;8628;1077;0.125
3410;45;F;Graduate;Married;Less than $40K;Blue;8829;901;0.102
3411;50;F;Unknown;Married;Less than $40K;Blue;2240;0;0
3412;36;F;Graduate;Married;Less than $40K;Blue;3124;1593;0.51
3413;51;F;High School;Married;Less than $40K;Silver;11261;2485;0.221
3414;43;F;Graduate;Married;Less than $40K;Blue;3933;852;0.217
3415;54;F;Graduate;Married;Less than $40K;Blue;1438.3;306;0.213
3416;48;F;Unknown;Married;Less than $40K;Blue;7151;800;0.112
3417;61;F;Graduate;Married;Less than $40K;Blue;2122;554;0.261
3418;51;F;Graduate;Married;Less than $40K;Blue;5822;2387;0.41
3419;37;F;Unknown;Married;Less than $40K;Blue;2684;1381;0.515
3420;53;F;Uneducated;Married;Less than $40K;Blue;3428;1566;0.457
3421;46;F;High School;Married;Less than $40K;Blue;4675;1734;0.371
3422;40;F;College;Married;Less than $40K;Blue;2448;1693;0.692
3423;62;F;Graduate;Married;Less than $40K;Blue;2490;513;0.206
3424;36;F;High School;Married;Less than $40K;Blue;3880;1542;0.397
3425;57;F;Unknown;Married;Less than $40K;Blue;2494;1639;0.657
3426;44;F;College;Married;Less than $40K;Blue;8128;1846;0.227
3427;55;F;Post-Graduate;Married;Less than $40K;Blue;2163;0;0
3428;39;F;Graduate;Married;Less than $40K;Blue;4531;1214;0.268
3429;43;F;College;Married;Less than $40K;Blue;7706;392;0.051
3430;41;M;Unknown;Married;Less than $40K;Blue;2450;1967;0.803
3431;40;F;Graduate;Married;Less than $40K;Blue;2421;1747;0.722
3432;32;F;Unknown;Married;Less than $40K;Blue;2642;2035;0.77
3433;39;F;Unknown;Married;Less than $40K;Blue;2524;1395;0.553
3434;47;M;Post-Graduate;Married;Less than $40K;Blue;3888;1663;0.428
3435;30;M;High School;Married;Less than $40K;Blue;2997;1393;0.465
3436;35;F;Unknown;Married;Less than $40K;Blue;2592;2227;0.859
3437;62;F;College;Married;Less than $40K;Blue;2378;1610;0.677
3438;37;F;Uneducated;Married;Less than $40K;Blue;2229;1791;0.803
3439;51;F;High School;Married;Less than $40K;Blue;5158;2190;0.425
3440;38;F;College;Married;Less than $40K;Blue;2580;2265;0.878
3441;38;M;College;Married;Less than $40K;Blue;5559;658;0.118
3442;31;F;Graduate;Married;Less than $40K;Blue;2917;2127;0.729
3443;47;F;Graduate;Married;Less than $40K;Blue;7051;0;0
3444;64;F;Graduate;Married;Less than $40K;Blue;4920;1142;0.232
3445;37;F;Unknown;Married;Less than $40K;Blue;1438.3;674;0.469
3446;65;F;High School;Married;Less than $40K;Blue;1438.3;747;0.519
3447;50;F;Unknown;Married;Less than $40K;Blue;7623;2517;0.33
3448;48;F;Doctorate;Married;Less than $40K;Blue;4844;1576;0.325
3449;39;F;College;Married;Less than $40K;Blue;3214;2257;0.702
3450;44;M;Uneducated;Married;Less than $40K;Blue;8837;2103;0.238
3451;31;M;Unknown;Married;Less than $40K;Blue;1868;1515;0.811
3452;59;M;College;Married;Less than $40K;Blue;4250;1095;0.258
3453;53;F;College;Married;Less than $40K;Blue;4646;1730;0.372
3454;54;F;Unknown;Married;Less than $40K;Blue;2945;2206;0.749
3455;39;F;College;Married;Less than $40K;Blue;1888;1292;0.684
3456;61;F;Graduate;Married;Less than $40K;Blue;3102;2091;0.674
3457;35;M;Uneducated;Married;Less than $40K;Blue;3131;629;0.201
3458;37;F;Uneducated;Married;Less than $40K;Blue;2930;2024;0.691
3459;65;M;High School;Married;Less than $40K;Blue;1759;0;0
3460;59;F;Unknown;Married;Less than $40K;Blue;7692;1678;0.218
3461;45;F;Graduate;Married;Less than $40K;Blue;2156;1208;0.56
3462;32;F;Graduate;Married;Less than $40K;Blue;2834;1418;0.5
3463;43;F;Graduate;Married;Less than $40K;Blue;4724;2056;0.435
3464;53;F;Doctorate;Married;Less than $40K;Blue;3128;2517;0.805
3465;60;F;High School;Married;Less than $40K;Blue;3460;2517;0.727
3466;43;F;Uneducated;Married;Less than $40K;Blue;4175;2517;0.603
3467;56;F;College;Married;Less than $40K;Blue;2781;1035;0.372
3468;55;F;High School;Married;Less than $40K;Blue;3187;2517;0.79
3469;57;F;High School;Married;Less than $40K;Blue;1441;0;0
3470;48;F;College;Married;Less than $40K;Blue;4570;2439;0.534
3471;46;F;Graduate;Married;Less than $40K;Blue;2888;2245;0.777
3472;65;F;Graduate;Married;Less than $40K;Blue;3094;2266;0.732
3473;51;F;Doctorate;Married;Less than $40K;Blue;6630;916;0.138
3474;31;M;Uneducated;Married;Less than $40K;Blue;1438.3;0;0
3475;65;F;College;Married;Less than $40K;Blue;2888;1134;0.393
3476;54;F;High School;Married;Less than $40K;Blue;3947;1746;0.442
3477;38;F;High School;Married;Less than $40K;Blue;1830;0;0
3478;62;F;Post-Graduate;Married;Less than $40K;Blue;1438.3;0;0
3479;36;F;High School;Married;Less than $40K;Blue;4331;1445;0.334
3480;61;F;Graduate;Married;Less than $40K;Blue;1438.3;0;0
3481;54;F;Uneducated;Married;Less than $40K;Blue;2178;1144;0.525
3482;57;F;College;Married;Less than $40K;Blue;3914;0;0
3483;28;M;Graduate;Married;Less than $40K;Blue;2943;1789;0.608
3484;38;F;High School;Married;Less than $40K;Blue;2435;1888;0.775
3485;37;F;Graduate;Married;Less than $40K;Blue;2077;1392;0.67
3486;50;F;Post-Graduate;Married;Less than $40K;Blue;3368;844;0.251
3487;45;F;Graduate;Married;Less than $40K;Blue;2400;1613;0.672
3488;33;F;Graduate;Married;Less than $40K;Blue;3030;2517;0.831
3489;35;F;Graduate;Married;Less than $40K;Blue;7583;1619;0.214
3490;36;F;Graduate;Married;Less than $40K;Blue;2999;1247;0.416
3491;65;M;Graduate;Married;Less than $40K;Blue;2416;1499;0.62
3492;40;F;Post-Graduate;Married;Less than $40K;Silver;10836;1932;0.178
3493;59;F;Graduate;Married;Less than $40K;Blue;5688;914;0.161
3494;51;F;Post-Graduate;Married;Less than $40K;Blue;5881;2005;0.341
3495;52;F;High School;Married;Less than $40K;Blue;2133;1469;0.689
3496;38;F;Graduate;Married;Less than $40K;Blue;2717;1591;0.586
3497;43;F;College;Married;Less than $40K;Blue;2227;1394;0.626
3498;38;F;Graduate;Married;Less than $40K;Blue;1860;0;0
3499;36;F;Post-Graduate;Married;Less than $40K;Blue;4701;1492;0.317
3500;65;M;Graduate;Married;Less than $40K;Blue;4507;1574;0.349
3501;57;F;Unknown;Married;Less than $40K;Blue;3416;2468;0.722
3502;38;F;Graduate;Married;Less than $40K;Blue;4429;0;0
3503;49;F;Uneducated;Married;Less than $40K;Blue;9723;2459;0.253
3504;54;F;Uneducated;Married;Less than $40K;Blue;5413;1836;0.339
3505;54;F;Graduate;Married;Less than $40K;Blue;2031;1069;0.526
3506;57;F;Uneducated;Married;Less than $40K;Blue;2515;1922;0.764
3507;65;F;High School;Married;Less than $40K;Blue;2798;1806;0.645
3508;65;F;College;Married;Less than $40K;Blue;1438.3;680;0.473
3509;47;F;Graduate;Married;Less than $40K;Blue;7128;1560;0.219
3510;38;F;Graduate;Married;Less than $40K;Blue;2193;1260;0.575
3511;54;F;Graduate;Married;Less than $40K;Blue;1906;1271;0.667
3512;30;F;Graduate;Married;Less than $40K;Blue;1512;810;0.536
3513;60;F;College;Married;Less than $40K;Blue;3346;922;0.276
3514;37;F;Uneducated;Married;Less than $40K;Blue;6660;1362;0.205
3515;32;F;Post-Graduate;Married;Less than $40K;Blue;2234;1865;0.835
3516;44;F;Uneducated;Married;Less than $40K;Blue;9671;704;0.073
3517;39;F;Graduate;Married;Less than $40K;Blue;3221;0;0
3518;41;F;Uneducated;Married;Less than $40K;Blue;3022;1142;0.378
3519;58;F;Uneducated;Married;Less than $40K;Blue;2210;1624;0.735
3520;37;M;Graduate;Married;Less than $40K;Blue;2041;1687;0.827
3521;53;F;College;Married;Less than $40K;Blue;2972;2160;0.727
3522;38;F;Uneducated;Married;Less than $40K;Blue;5645;0;0
3523;37;M;Graduate;Married;Less than $40K;Blue;2463;1751;0.711
3524;47;F;Graduate;Married;Less than $40K;Blue;1438.3;0;0
3525;55;F;High School;Married;Less than $40K;Blue;2897;1601;0.553
3526;58;F;High School;Married;Less than $40K;Blue;7418;396;0.053
3527;39;F;High School;Married;Less than $40K;Blue;1578;760;0.482
3528;60;M;Uneducated;Married;Less than $40K;Blue;2094;1560;0.745
3529;37;F;High School;Married;Less than $40K;Blue;4138;0;0
3530;41;F;Uneducated;Married;Less than $40K;Blue;3893;1157;0.297
3531;44;F;Unknown;Married;Less than $40K;Blue;3242;799;0.246
3532;65;F;Graduate;Married;Less than $40K;Blue;3297;2297;0.697
3533;56;F;Uneducated;Married;Less than $40K;Blue;5991;1993;0.333
3534;65;M;Graduate;Married;Less than $40K;Blue;2541;1616;0.636
3535;61;F;High School;Married;Less than $40K;Blue;1795;794;0.442
3536;36;F;High School;Married;Less than $40K;Blue;1438.3;0;0
3537;43;F;Graduate;Married;Less than $40K;Silver;11583;631;0.054
3538;62;F;High School;Married;Less than $40K;Blue;1438.3;0;0
3539;36;F;Uneducated;Married;Less than $40K;Blue;4066;1639;0.403
3540;55;F;Graduate;Married;Less than $40K;Blue;3615;1699;0.47
3541;46;F;High School;Married;Less than $40K;Blue;1438.3;981;0.682
3542;55;F;Unknown;Married;Less than $40K;Blue;3566;1401;0.393
3543;64;M;College;Married;Less than $40K;Blue;2492;1424;0.571
3544;37;F;Graduate;Married;Less than $40K;Blue;1758;1180;0.671
3545;33;F;Graduate;Married;Less than $40K;Blue;2307;1385;0.6
3546;50;F;Graduate;Married;Less than $40K;Blue;1963;1357;0.691
3547;63;M;Graduate;Married;Less than $40K;Blue;2743;1815;0.662
3548;44;F;Graduate;Married;Less than $40K;Blue;3203;2076;0.648
3549;52;F;Uneducated;Married;Less than $40K;Blue;2147;1173;0.546
3550;58;F;Uneducated;Married;Less than $40K;Blue;1942;1536;0.791
3551;59;M;High School;Married;Less than $40K;Blue;1479;787;0.532
3552;39;F;Graduate;Married;Less than $40K;Blue;5634;2057;0.365
3553;53;F;Graduate;Married;Less than $40K;Blue;6174;1421;0.23
3554;36;F;High School;Married;Less than $40K;Blue;3444;2441;0.709
3555;45;F;High School;Married;Less than $40K;Blue;2104;1267;0.602
3556;64;F;Doctorate;Married;Less than $40K;Blue;5462;1864;0.341
3557;32;F;High School;Married;Less than $40K;Blue;4561;2029;0.445
3558;30;F;Graduate;Married;Less than $40K;Blue;7087;1060;0.15
3559;37;F;Uneducated;Married;Less than $40K;Blue;2509;1144;0.456
3560;27;F;High School;Married;Less than $40K;Blue;1864;1384;0.742
3561;37;F;Graduate;Married;Less than $40K;Blue;2417;1929;0.798
3562;54;F;Unknown;Married;Less than $40K;Blue;3796;2396;0.631
3563;36;F;Unknown;Married;Less than $40K;Blue;3182;2435;0.765
3564;48;F;College;Married;Less than $40K;Blue;2464;1867;0.758
3565;30;M;Graduate;Married;Less than $40K;Blue;2490;0;0
3566;62;F;Graduate;Married;Less than $40K;Blue;1764;1540;0.873
