CLIENTNUM;Customer_Age;Gender;Education_Level;Marital_Status;Income_Category;Card_Category;Credit_Limit;Total_Revolving_Bal;Avg_Utilization_Ratio,;;;;;;;;;;
720812433;54;M;College;Married;$120K +;Blue;28465;0;0,;;;;;;;;;;
717623583;36;F;High School;Married;Less than $40K;Blue;3444;2441;0.709,;;;;;;;;;;
708878508;45;F;High School;Married;Less than $40K;Blue;2104;1267;0.602,;;;;;;;;;;
710043408;49;M;Graduate;Married;$80K - $120K;Blue;15610;2048;0.131,;;;;;;;;;;
789079758;44;M;Doctorate;Unknown;$120K +;Blue;34516;1356;0.039,;;;;;;;;;;
721311333;32;M;High School;Married;Unknown;Blue;16912;1590;0.094,;;;;;;;;;;
710749458;64;F;Doctorate;Married;Less than $40K;Blue;5462;1864;0.341,;;;;;;;;;;
778275783;37;F;Unknown;Unknown;Less than $40K;Blue;2868;1434;0.5,;;;;;;;;;;
799498158;31;M;Post-Graduate;Married;$60K - $80K;Blue;2685;1580;0.588,;;;;;;;;;;
716334258;49;F;Uneducated;Divorced;$40K - $60K;Blue;5238;1365;0.261,;;;;;;;;;;
716075208;32;F;High School;Married;Less than $40K;Blue;4561;2029;0.445,;;;;;;;;;;
780276258;53;M;High School;Married;$120K +;Blue;13091;985;0.075,;;;;;;;;;;
789282333;62;F;Graduate;Married;Unknown;Blue;10826;1274;0.118,;;;;;;;;;;
811571733;26;F;Unknown;Single;Unknown;Blue;2600;1876;0.722,;;;;;;;;;;
709429533;49;F;Graduate;Divorced;Unknown;Blue;2561;0;0,;;;;;;;;;;
715247508;30;F;Graduate;Married;Less than $40K;Blue;7087;1060;0.15,;;;;;;;;;;
718784358;34;M;Uneducated;Single;$120K +;Blue;34516;2517;0.073,;;;;;;;;;;
751450008;41;M;Post-Graduate;Single;$40K - $60K;Blue;10266;1390;0.135,;;;;;;;;;;
719227233;27;F;Unknown;Single;Less than $40K;Blue;1553;723;0.466,;;;;;;;;;;
711050058;33;F;Uneducated;Married;$40K - $60K;Blue;6732;0;0,;;;;;;;;;;
779040408;56;M;High School;Married;$120K +;Blue;12181;1702;0.14,;;;;;;;;;;
714024858;36;M;High School;Married;$80K - $120K;Blue;7056;0;0,;;;;;;;;;;
789849108;35;M;Graduate;Single;$60K - $80K;Blue;14365;0;0,;;;;;;;;;;
710391258;27;M;Graduate;Married;$40K - $60K;Blue;11473;829;0.072,;;;;;;;;;;
718830183;46;M;High School;Single;$60K - $80K;Blue;23996;2517;0.105,;;;;;;;;;;
779696883;48;M;Graduate;Divorced;$60K - $80K;Blue;2998;1789;0.597,;;;;;;;;;;
719249733;54;M;Unknown;Single;$80K - $120K;Blue;30011;1232;0.041,;;;;;;;;;;
737971833;38;M;Graduate;Married;$60K - $80K;Blue;2405;1553;0.646,;;;;;;;;;;
772468983;36;M;Post-Graduate;Married;$80K - $120K;Blue;21927;1291;0.059,;;;;;;;;;;
710990283;56;M;High School;Married;$80K - $120K;Blue;3906;1851;0.474,;;;;;;;;;;
808750458;32;M;Doctorate;Single;$60K - $80K;Blue;10029;606;0.06,;;;;;;;;;;
719692983;36;M;Doctorate;Married;$60K - $80K;Blue;4934;1504;0.305,;;;;;;;;;;
719125158;35;F;High School;Single;Less than $40K;Silver;13882;1452;0.105,;;;;;;;;;;
787509408;26;M;College;Single;Unknown;Blue;2347;0;0,;;;;;;;;;;
719206308;32;M;High School;Married;$60K - $80K;Blue;4116;1223;0.297,;;;;;;;;;;
717141858;56;F;High School;Single;$40K - $60K;Blue;13904;625;0.045,;;;;;;;;;;
713172408;54;M;Unknown;Married;$80K - $120K;Blue;32558;2016;0.062,;;;;;;;;;;
720314583;54;M;Unknown;Married;$80K - $120K;Blue;12902;1860;0.144,;;;;;;;;;;
708347583;37;F;Uneducated;Married;Less than $40K;Blue;2509;1144;0.456,;;;;;;;;;;
711006783;38;F;Graduate;Single;Less than $40K;Blue;2484;2149;0.865,;;;;;;;;;;
718274283;35;M;College;Single;$60K - $80K;Blue;2780;0;0,;;;;;;;;;;
803977008;39;M;Unknown;Married;$60K - $80K;Blue;5219;1826;0.35,;;;;;;;;;;
715216908;48;M;Doctorate;Single;$80K - $120K;Blue;18102;1381;0.076,;;;;;;;;;;
779611008;29;M;Graduate;Married;$40K - $60K;Blue;4532;0;0,;;;;;;;;;;
811467708;33;M;Graduate;Married;$80K - $120K;Blue;22399;1431;0.064,;;;;;;;;;;
812597508;39;F;High School;Married;$40K - $60K;Blue;4489;2498;0.556,;;;;;;;;;;
718651083;35;F;Graduate;Single;Unknown;Blue;10329;514;0.05,;;;;;;;;;;
708577308;43;F;Unknown;Divorced;Less than $40K;Blue;2637;1272;0.482,;;;;;;;;;;
813990483;27;F;High School;Married;Less than $40K;Blue;1864;1384;0.742,;;;;;;;;;;
816319008;52;F;Graduate;Single;Unknown;Blue;13276;1917;0.144,;;;;;;;;;;
789627258;31;M;Graduate;Single;$40K - $60K;Blue;1935;1033;0.534,;;;;;;;;;;
713346558;45;M;Graduate;Divorced;$60K - $80K;Blue;6784;891;0.131,;;;;;;;;;;
708744933;35;M;High School;Married;$60K - $80K;Blue;19127;1880;0.098,;;;;;;;;;;
708828258;55;M;College;Married;$120K +;Blue;32641;1551;0.048,;;;;;;;;;;
713511108;61;M;Uneducated;Married;$40K - $60K;Blue;1438.3;847;0.589,;;;;;;;;;;
710208633;37;F;Graduate;Married;Less than $40K;Blue;2417;1929;0.798,;;;;;;;;;;
824165658;38;M;Unknown;Married;$80K - $120K;Blue;19259;2266;0.118,;;;;;;;;;;
826513233;54;F;Unknown;Married;Less than $40K;Blue;3796;2396;0.631,;;;;;;;;;;
788789658;40;M;Unknown;Unknown;$80K - $120K;Blue;4042;1744;0.431,;;;;;;;;;;
717837858;47;M;College;Married;$120K +;Blue;17603;1063;0.06,;;;;;;;;;;
709382958;55;F;Graduate;Married;$40K - $60K;Blue;2894;2077;0.718,;;;;;;;;;;
716253858;37;M;Post-Graduate;Married;$80K - $120K;Blue;16730;1956;0.117,;;;;;;;;;;
713725683;36;F;College;Single;Less than $40K;Blue;3282;1843;0.562,;;;;;;;;;;
710364258;53;F;Uneducated;Married;Unknown;Blue;15815;1217;0.077,;;;;;;;;;;
816033783;26;M;High School;Single;$60K - $80K;Blue;1672;957;0.572,;;;;;;;;;;
715065483;45;F;Graduate;Divorced;Less than $40K;Blue;8121;1595;0.196,;;;;;;;;;;
718751133;36;F;Unknown;Married;Less than $40K;Blue;3182;2435;0.765,;;;;;;;;;;
713983308;60;M;Post-Graduate;Married;$60K - $80K;Blue;3182;1928;0.606,;;;;;;;;;;
718418958;30;M;Post-Graduate;Divorced;Less than $40K;Blue;5061;0;0,;;;;;;;;;;
779367858;39;M;High School;Married;$60K - $80K;Blue;6224;1898;0.305,;;;;;;;;;;
711285633;33;F;Unknown;Single;Unknown;Blue;2735;1769;0.647,;;;;;;;;;;
714974658;48;F;College;Married;Less than $40K;Blue;2464;1867;0.758,;;;;;;;;;;
716374308;39;M;Graduate;Married;$60K - $80K;Blue;3477;1875;0.539,;;;;;;;;;;
713416233;38;M;Graduate;Married;$80K - $120K;Blue;3242;2076;0.64,;;;;;;;;;;
797643708;47;M;High School;Married;$120K +;Blue;27858;1314;0.047,;;;;;;;;;;
808292958;26;M;Graduate;Single;Less than $40K;Blue;1438.3;495;0.344,;;;;;;;;;;
719831958;49;M;College;Single;$120K +;Blue;34516;0;0,;;;;;;;;;;
708860358;38;M;High School;Married;$80K - $120K;Blue;6361;694;0.109,;;;;;;;;;;
717385983;30;M;Graduate;Married;Less than $40K;Blue;2490;0;0,;;;;;;;;;;
719049033;53;M;High School;Married;$120K +;Blue;14057;1655;0.118,;;;;;;;;;;
717581658;49;M;Unknown;Single;$60K - $80K;Blue;2461;1586;0.644,;;;;;;;;;;
714347508;35;M;Uneducated;Single;$60K - $80K;Blue;7766;1278;0.165,;;;;;;;;;;
803833608;40;M;Uneducated;Single;$40K - $60K;Silver;21308;564;0.026,;;;;;;;;;;
712576908;30;M;High School;Married;$60K - $80K;Blue;4516;2252;0.499,;;;;;;;;;;
778511733;42;F;College;Single;$40K - $60K;Blue;5424;1812;0.334,;;;;;;;;;;
721464783;62;F;Graduate;Married;Less than $40K;Blue;1764;1540;0.873,;;;;;;;;;;
821179233;50;F;Post-Graduate;Single;$40K - $60K;Blue;1493;932;0.624,;;;;;;;;;;
713126733;56;M;College;Married;$120K +;Blue;17539;2517;0.144,;;;;;;;;;;
719688408;45;M;Graduate;Married;$80K - $120K;Silver;34516;0;0,;;;;;;;;;;
779811183;35;F;Uneducated;Married;Less than $40K;Blue;2149;1118;0.52,;;;;;;;;;;
771086208;57;F;Graduate;Married;Less than $40K;Blue;6256;1530;0.245,;;;;;;;;;;
715217733;33;F;High School;Single;Unknown;Blue;11922;792;0.066,;;;;;;;;;;
813752433;43;F;Graduate;Single;Less than $40K;Blue;4075;1986;0.487,;;;;;;;;;;
711876333;53;M;Graduate;Married;$80K - $120K;Blue;7290;2151;0.295,;;;;;;;;;;
715256658;50;M;College;Single;$60K - $80K;Blue;5965;688;0.115,;;;;;;;;;;
711329658;30;M;High School;Married;$120K +;Blue;9007;1965;0.218,;;;;;;;;;;
710227908;37;F;Graduate;Single;Less than $40K;Blue;6077;1397;0.23,;;;;;;;;;;
716362008;37;M;Doctorate;Married;$40K - $60K;Blue;1808;1009;0.558,;;;;;;;;;;
714939708;45;M;Graduate;Single;$80K - $120K;Blue;12810;0;0,;;;;;;;;;;
708083283;58;M;Unknown;Single;$40K - $60K;Blue;3421;2517;0.736,;;;;;;;;;;
719431608;63;F;College;Married;$40K - $60K;Blue;3118;1528;0.49,;;;;;;;;;;
769411758;43;M;Graduate;Single;$60K - $80K;Blue;20013;922;0.046,;;;;;;;;;;
714248733;26;F;Unknown;Single;Unknown;Blue;4395;1240;0.282,;;;;;;;;;;
804481608;37;F;Unknown;Single;Less than $40K;Blue;9661;0;0,;;;;;;;;;;
714631833;53;M;Graduate;Married;$60K - $80K;Blue;1973;1324;0.671,;;;;;;;;;;
769751958;55;M;Unknown;Married;$120K +;Blue;9926;2018;0.203,;;;;;;;;;;
717999183;36;M;High School;Married;$60K - $80K;Blue;4108;1659;0.404,;;;;;;;;;;
713075283;51;M;High School;Single;$120K +;Blue;20741;2504;0.121,;;;;;;;;;;
711561108;36;M;Graduate;Single;$80K - $120K;Blue;16335;892;0.055,;;;;;;;;;;
709854483;35;F;High School;Married;Unknown;Blue;4588;2517;0.549,;;;;;;;;;;
713630733;34;F;Graduate;Single;Less than $40K;Blue;5712;1955;0.342,;;;;;;;;;;
717599283;57;M;Doctorate;Married;$60K - $80K;Blue;5335;1206;0.226,;;;;;;;;;;
806407308;54;F;College;Single;Unknown;Blue;13184;0;0,;;;;;;;;;;
712730583;29;M;Uneducated;Married;$60K - $80K;Blue;8592;1201;0.14,;;;;;;;;;;
712142733;37;F;Post-Graduate;Married;Less than $40K;Blue;1910;1164;0.609,;;;;;;;;;;
720153258;53;F;College;Single;Less than $40K;Blue;6210;1083;0.174,;;;;;;;;;;
814086333;36;M;College;Married;$40K - $60K;Blue;2220;1337;0.602,;;;;;;;;;;
715524708;49;M;Unknown;Single;$40K - $60K;Silver;20756;1710;0.082,;;;;;;;;;;
713307708;64;F;Unknown;Married;$40K - $60K;Blue;2895;2517;0.869,;;;;;;;;;;
714069858;53;M;Graduate;Married;$60K - $80K;Blue;3539;2517;0.711,;;;;;;;;;;
712789383;52;M;Graduate;Married;$120K +;Blue;9274;2097;0.226,;;;;;;;;;;
787983633;35;F;Uneducated;Married;Less than $40K;Blue;3187;2517;0.79,;;;;;;;;;;
758583708;37;F;Graduate;Single;Less than $40K;Blue;2802;2460;0.878,;;;;;;;;;;
717130383;50;M;Uneducated;Married;$60K - $80K;Blue;2334;707;0.303,;;;;;;;;;;
720770883;65;F;Graduate;Single;Less than $40K;Blue;1438.3;0;0,;;;;;;;;;;
716797758;53;F;Unknown;Married;Less than $40K;Blue;3519;0;0,;;;;;;;;;;
713835258;53;M;Unknown;Married;$120K +;Blue;3088;2083;0.675,;;;;;;;;;;
720677733;40;M;Graduate;Married;$80K - $120K;Silver;34516;1002;0.029,;;;;;;;;;;
718587858;39;M;High School;Married;$60K - $80K;Blue;11906;2032;0.171,;;;;;;;;;;
710263608;53;F;High School;Married;Unknown;Blue;11098;821;0.074,;;;;;;;;;;
715055433;36;M;Uneducated;Married;$60K - $80K;Blue;2224;1772;0.797,;;;;;;;;;;
715498308;35;F;Graduate;Married;$40K - $60K;Blue;3454;1603;0.464,;;;;;;;;;;
708099183;37;F;High School;Single;Less than $40K;Blue;5723;1873;0.327,;;;;;;;;;;
716452908;36;F;Unknown;Single;Less than $40K;Blue;9239;1421;0.154,;;;;;;;;;;
789959283;39;M;College;Single;$80K - $120K;Blue;4061;1775;0.437,;;;;;;;;;;
713536158;65;M;College;Married;Less than $40K;Blue;4189;0;0,;;;;;;;;;;
716750358;45;F;Unknown;Married;Less than $40K;Blue;6373;1562;0.245,;;;;;;;;;;
815299833;38;F;Graduate;Married;Less than $40K;Blue;2228;1717;0.771,;;;;;;;;;;
721003008;36;F;Graduate;Married;Less than $40K;Blue;3261;2517;0.772,;;;;;;;;;;
779883933;40;F;Graduate;Married;Less than $40K;Blue;8014;1402;0.175,;;;;;;;;;;
716612958;35;F;College;Married;$40K - $60K;Blue;10980;1726;0.157,;;;;;;;;;;
715859058;54;M;Post-Graduate;Married;$120K +;Blue;3092;2165;0.7,;;;;;;;;;;
772031733;40;M;Graduate;Single;$80K - $120K;Blue;14315;690;0.048,;;;;;;;;;;
720668358;59;M;Uneducated;Single;$40K - $60K;Blue;1648;997;0.605,;;;;;;;;;;
778708533;26;F;High School;Single;$40K - $60K;Blue;1730;1616;0.934,;;;;;;;;;;
719649408;46;M;High School;Married;$60K - $80K;Blue;13768;763;0.055,;;;;;;;;;;
715457658;29;F;Graduate;Married;Unknown;Blue;1709;1465;0.857,;;;;;;;;;;
711934308;38;M;Graduate;Single;$40K - $60K;Blue;1705;0;0,;;;;;;;;;;
781326483;31;M;Graduate;Divorced;$60K - $80K;Blue;8673;0;0,;;;;;;;;;;
712557708;35;M;High School;Married;$60K - $80K;Blue;6391;2317;0.363,;;;;;;;;;;
789187908;56;M;Uneducated;Married;$80K - $120K;Blue;11102;1946;0.175,;;;;;;;;;;
773297508;34;M;College;Married;$80K - $120K;Blue;24765;1999;0.081,;;;;;;;;;;
716529258;42;M;Doctorate;Married;$80K - $120K;Blue;31864;0;0,;;;;;;;;;;
708242283;29;M;College;Single;$60K - $80K;Blue;5346;0;0,;;;;;;;;;;
789247458;32;M;Graduate;Single;$40K - $60K;Blue;2801;1472;0.526,;;;;;;;;;;
717100833;37;F;High School;Married;Less than $40K;Blue;3148;0;0,;;;;;;;;;;
716870583;36;F;Unknown;Married;Less than $40K;Blue;2786;1628;0.584,;;;;;;;;;;
719999508;37;M;Unknown;Married;$60K - $80K;Blue;11894;816;0.069,;;;;;;;;;;
721236408;38;M;Graduate;Married;$80K - $120K;Blue;7535;2517;0.334,;;;;;;;;;;
720122808;52;M;High School;Married;$60K - $80K;Silver;33180;511;0.015,;;;;;;;;;;
716882658;62;F;Graduate;Married;Less than $40K;Blue;2986;1632;0.547,;;;;;;;;;;
713734758;35;F;Graduate;Married;Unknown;Blue;6729;2375;0.353,;;;;;;;;;;
709085358;36;M;Graduate;Single;$60K - $80K;Blue;2601;1817;0.699,;;;;;;;;;;
715785933;54;M;College;Married;$80K - $120K;Blue;3380;1655;0.49,;;;;;;;;;;
717159858;27;M;High School;Single;$60K - $80K;Blue;2730;1351;0.495,;;;;;;;;;;
713259858;26;M;High School;Single;$40K - $60K;Blue;3324;0;0,;;;;;;;;;;
787516908;56;F;Graduate;Married;Less than $40K;Blue;2665;1844;0.692,;;;;;;;;;;
711145008;60;F;Graduate;Married;$40K - $60K;Blue;5015;2053;0.409,;;;;;;;;;;
715013733;54;M;Graduate;Married;$60K - $80K;Blue;6905;2303;0.334,;;;;;;;;;;
717098208;48;M;Unknown;Married;$80K - $120K;Blue;5848;950;0.162,;;;;;;;;;;
737982408;33;M;College;Single;$80K - $120K;Blue;19136;1608;0.084,;;;;;;;;;;
713216883;64;F;Unknown;Married;Less than $40K;Blue;3500;1904;0.544,;;;;;;;;;;
709361058;35;M;Graduate;Married;$60K - $80K;Blue;7453;0;0,;;;;;;;;;;
710312658;54;F;Unknown;Married;Less than $40K;Blue;6266;1819;0.29,;;;;;;;;;;
773383158;29;F;College;Single;Less than $40K;Blue;4945;0;0,;;;;;;;;;;
716053083;33;M;Graduate;Married;$120K +;Blue;27992;0;0,;;;;;;;;;;
717667833;34;M;Graduate;Married;$40K - $60K;Blue;3735;1285;0.344,;;;;;;;;;;
716998608;48;M;Graduate;Unknown;$60K - $80K;Blue;6703;1252;0.187,;;;;;;;;;;
772086408;38;M;High School;Single;$80K - $120K;Blue;6162;943;0.153,;;;;;;;;;;
708597558;42;M;High School;Single;$60K - $80K;Blue;3337;795;0.238,;;;;;;;;;;
718011783;55;M;Graduate;Married;$40K - $60K;Blue;2205;1337;0.606,;;;;;;;;;;
714360033;62;M;High School;Married;$40K - $60K;Blue;4450;1444;0.324,;;;;;;;;;;
811005858;33;F;Unknown;Married;Less than $40K;Blue;1438.3;0;0,;;;;;;;;;;
794485158;38;M;Unknown;Married;$80K - $120K;Blue;2172;1475;0.679,;;;;;;;;;;
708513183;39;M;Uneducated;Married;$40K - $60K;Blue;4323;1267;0.293,;;;;;;;;;;
719353158;56;M;College;Married;$80K - $120K;Blue;4145;1468;0.354,;;;;;;;;;;
711436083;36;M;Graduate;Married;Less than $40K;Blue;2032;1003;0.494,;;;;;;;;;;
780374133;29;M;College;Single;$80K - $120K;Blue;7010;2103;0.3,;;;;;;;;;;
739117233;57;M;High School;Married;$120K +;Blue;3205;1530;0.477,;;;;;;;;;;
708486033;55;F;Post-Graduate;Married;Unknown;Blue;16547;1521;0.092,;;;;;;;;;;
795237183;51;F;Graduate;Married;$40K - $60K;Blue;5930;0;0,;;;;;;;;;;
788788758;57;F;College;Single;Unknown;Blue;7469;1752;0.235,;;;;;;;;;;
709635858;56;F;Graduate;Married;Less than $40K;Blue;2235;0;0,;;;;;;;;;;
789701658;26;M;College;Single;$40K - $60K;Blue;2047;1196;0.584,;;;;;;;;;;
713484483;36;F;Uneducated;Single;Unknown;Silver;34516;907;0.026,;;;;;;;;;;
711954558;53;F;Graduate;Married;$40K - $60K;Blue;2636;2357;0.894,;;;;;;;;;;
712655583;41;M;Graduate;Married;$40K - $60K;Blue;6425;915;0.142,;;;;;;;;;;
779686683;26;F;Post-Graduate;Single;Less than $40K;Blue;2902;1668;0.575,;;;;;;;;;;
711226758;51;F;College;Divorced;Less than $40K;Blue;4002;1669;0.417,;;;;;;;;;;
713241033;34;M;Graduate;Married;$60K - $80K;Blue;5175;977;0.189,;;;;;;;;;;
788754108;65;F;Unknown;Single;$40K - $60K;Blue;4599;637;0.139,;;;;;;;;;;
717013383;52;M;High School;Married;$80K - $120K;Blue;31258;1518;0.049,;;;;;;;;;;
712634133;54;F;Graduate;Married;Less than $40K;Blue;2683;1671;0.623,;;;;;;;;;;
709537683;37;M;College;Married;$80K - $120K;Blue;11638;926;0.08,;;;;;;;;;;
778627983;40;F;Graduate;Married;Unknown;Blue;1829;1140;0.623,;;;;;;;;;;
720241758;55;M;Doctorate;Married;$80K - $120K;Blue;8276;1671;0.202,;;;;;;;;;;
720814233;45;M;High School;Unknown;$80K - $120K;Blue;23539;1261;0.054,;;;;;;;;;;
785080308;37;F;High School;Married;Less than $40K;Blue;2352;0;0,;;;;;;;;;;
713358633;30;M;Graduate;Single;$60K - $80K;Blue;11371;1015;0.089,;;;;;;;;;;
720392433;55;F;Unknown;Married;Less than $40K;Blue;2857;2517;0.881,;;;;;;;;;;
720282558;36;M;Graduate;Single;$80K - $120K;Silver;34516;1568;0.045,;;;;;;;;;;
821370858;39;M;Graduate;Married;$40K - $60K;Blue;6690;1884;0.282,;;;;;;;;;;
799249833;34;M;Graduate;Single;Less than $40K;Blue;4439;844;0.19,;;;;;;;;;;
713016633;47;M;High School;Single;$60K - $80K;Blue;5344;1582;0.296,;;;;;;;;;;
814471983;42;M;High School;Divorced;$80K - $120K;Blue;27310;0;0,;;;;;;;;;;
779612808;61;M;Graduate;Married;$40K - $60K;Blue;2531;2360;0.932,;;;;;;;;;;
716692683;31;M;College;Single;$40K - $60K;Blue;9096;0;0,;;;;;;;;;;
790145733;40;M;College;Single;$80K - $120K;Silver;34516;0;0,;;;;;;;;;;
716038533;42;F;Graduate;Unknown;Less than $40K;Blue;7169;902;0.126,;;;;;;;;;;
714421233;54;F;Graduate;Married;Less than $40K;Blue;5399;1723;0.319,;;;;;;;;;;
709783908;52;F;Unknown;Married;Less than $40K;Blue;2280;1170;0.513,;;;;;;;;;;
812788233;31;F;Graduate;Married;Less than $40K;Blue;6315;1305;0.207,;;;;;;;;;;
772452783;43;M;Unknown;Married;$40K - $60K;Blue;4402;1640;0.373,;;;;;;;;;;
714002658;49;M;Unknown;Married;$120K +;Blue;27732;1623;0.059,;;;;;;;;;;
713464983;45;F;Graduate;Unknown;$40K - $60K;Blue;4947;1053;0.213,;;;;;;;;;;
713910108;38;M;Graduate;Married;$80K - $120K;Blue;3946;2375;0.602,;;;;;;;;;;
808169358;57;M;Uneducated;Single;$40K - $60K;Blue;12291;2289;0.186,;;;;;;;;;;
714013083;63;F;Graduate;Married;$40K - $60K;Blue;3067;1874;0.611,;;;;;;;;;;
715381533;42;F;Post-Graduate;Single;Less than $40K;Blue;1438.3;674;0.469,;;;;;;;;;;
717678408;61;F;Doctorate;Married;$40K - $60K;Blue;8633;2517;0.292,;;;;;;;;;;
719143308;37;M;Unknown;Single;$40K - $60K;Blue;2394;0;0,;;;;;;;;;;
711509658;61;M;Graduate;Married;$120K +;Blue;11374;2517;0.221,;;;;;;;;;;
757481283;35;M;College;Married;$60K - $80K;Blue;6921;2159;0.312,;;;;;;;;;;
808681158;57;M;Graduate;Married;$80K - $120K;Blue;2564;2379;0.928,;;;;;;;;;;
718867683;64;M;Unknown;Married;Less than $40K;Blue;2720;1904;0.7,;;;;;;;;;;
714618333;39;F;Doctorate;Married;Unknown;Blue;9843;2154;0.219,;;;;;;;;;;
794562783;28;F;Unknown;Single;Unknown;Blue;21691;661;0.03,;;;;;;;;;;
708208758;53;M;Graduate;Single;$80K - $120K;Blue;1826;883;0.484,;;;;;;;;;;
794504658;39;M;Unknown;Married;$60K - $80K;Blue;5746;1829;0.318,;;;;;;;;;;
714772758;35;F;Graduate;Married;Less than $40K;Blue;2926;1346;0.46,;;;;;;;;;;
713830233;47;F;High School;Married;$40K - $60K;Blue;7061;1813;0.257,;;;;;;;;;;
713577483;47;M;Unknown;Married;$80K - $120K;Blue;5589;1430;0.256,;;;;;;;;;;
814513008;38;M;Graduate;Married;$80K - $120K;Blue;9620;2033;0.211,;;;;;;;;;;
712765158;26;F;High School;Single;Less than $40K;Blue;2539;2162;0.852,;;;;;;;;;;
714411108;37;F;Graduate;Single;Unknown;Blue;3642;610;0.167,;;;;;;;;;;
720231108;57;M;Graduate;Single;Less than $40K;Blue;3451;0;0,;;;;;;;;;;
709035708;38;F;Unknown;Married;Less than $40K;Blue;1841;1246;0.677,;;;;;;;;;;
720662508;39;M;Graduate;Married;$120K +;Blue;5764;1529;0.265,;;;;;;;;;;
708623283;35;M;Uneducated;Single;$60K - $80K;Blue;18278;0;0,;;;;;;;;;;
813247083;38;M;Graduate;Married;$80K - $120K;Blue;16059;618;0.038,;;;;;;;;;;
780078333;56;M;Unknown;Married;$60K - $80K;Blue;5887;659;0.112,;;;;;;;;;;
811915383;36;M;Uneducated;Married;$40K - $60K;Blue;3152;1986;0.63,;;;;;;;;;;
719818983;39;M;College;Divorced;$80K - $120K;Blue;12464;0;0,;;;;;;;;;;
716349183;58;F;Uneducated;Married;Unknown;Blue;4784;0;0,;;;;;;;;;;
710067183;28;M;High School;Single;Less than $40K;Blue;1950;0;0,;;;;;;;;;;
771234558;65;F;Graduate;Single;Less than $40K;Blue;7478;0;0,;;;;;;;;;;
820288233;26;F;Uneducated;Single;Less than $40K;Blue;1438.3;0;0,;;;;;;;;;;
717511533;28;M;Graduate;Single;Less than $40K;Blue;1707;1191;0.698,;;;;;;;;;;
711642108;30;F;Uneducated;Married;Unknown;Blue;4016;917;0.228,;;;;;;;;;;
712495233;31;F;Uneducated;Married;Less than $40K;Blue;2370;1699;0.717,;;;;;;;;;;
718484283;57;M;Post-Graduate;Married;$60K - $80K;Blue;3478;2517;0.724,;;;;;;;;;;
717413658;43;M;High School;Married;$40K - $60K;Blue;1539;989;0.643,;;;;;;;;;;
804668658;26;F;Uneducated;Single;Less than $40K;Blue;1438.3;0;0,;;;;;;;;;;
715934283;39;F;High School;Single;$40K - $60K;Blue;3142;1639;0.522,;;;;;;;;;;
717499083;35;M;Unknown;Single;$60K - $80K;Blue;17236;0;0,;;;;;;;;;;
715279683;52;F;Uneducated;Married;$40K - $60K;Blue;1438.3;0;0,;;;;;;;;;;
718971333;33;M;Graduate;Single;$80K - $120K;Blue;13206;925;0.07,;;;;;;;;;;
709219533;53;M;High School;Married;$60K - $80K;Blue;2480;1351;0.545,;;;;;;;;;;
709150608;30;F;Unknown;Married;Less than $40K;Blue;2898;0;0,;;;;;;;;;;
788259558;59;M;Unknown;Married;Less than $40K;Blue;1570;1028;0.655,;;;;;;;;;;
802464033;65;F;Graduate;Married;Less than $40K;Blue;4460;1262;0.283,;;;;;;;;;;
712757808;33;F;Uneducated;Married;Less than $40K;Blue;1544;0;0,;;;;;;;;;;
714457083;52;F;High School;Married;Unknown;Blue;3456;2219;0.642,;;;;;;;;;;
713413758;26;F;College;Single;Unknown;Blue;2751;1599;0.581,;;;;;;;;;;
708741633;52;M;High School;Married;$60K - $80K;Blue;4153;0;0,;;;;;;;;;;
714043833;37;F;Graduate;Single;Less than $40K;Blue;3685;1396;0.379,;;;;;;;;;;
789577833;56;M;Graduate;Married;$120K +;Blue;8902;1932;0.217,;;;;;;;;;;
787570758;35;M;Uneducated;Married;$120K +;Blue;2944;1596;0.542,;;;;;;;;;;
720371733;58;F;Graduate;Married;Less than $40K;Blue;2232;786;0.352,;;;;;;;;;;
819117183;34;F;Unknown;Married;$40K - $60K;Blue;1569;909;0.579,;;;;;;;;;;
711776433;37;M;Uneducated;Single;$80K - $120K;Blue;23622;1153;0.049,;;;;;;;;;;
709583133;53;M;Uneducated;Married;$40K - $60K;Blue;3326;1442;0.434,;;;;;;;;;;
719521983;38;M;Uneducated;Married;$40K - $60K;Blue;6116;1698;0.278,;;;;;;;;;;
718415133;38;M;Uneducated;Married;$80K - $120K;Blue;11352;0;0,;;;;;;;;;;
710594358;28;F;Unknown;Single;Less than $40K;Silver;14910;873;0.059,;;;;;;;;;;
709730508;39;F;High School;Single;Unknown;Blue;17531;0;0,;;;;;;;;;;
720462633;43;F;Uneducated;Single;Less than $40K;Blue;4138;643;0.155,;;;;;;;;;;
715005558;36;M;College;Single;$80K - $120K;Blue;8374;2147;0.256,;;;;;;;;;;
779993208;38;F;Uneducated;Married;Less than $40K;Blue;7049;0;0,;;;;;;;;;;
787543008;37;M;Graduate;Single;$40K - $60K;Blue;3851;1695;0.44,;;;;;;;;;;
743265108;37;M;College;Single;$60K - $80K;Blue;15936;827;0.052,;;;;;;;;;;
713770383;29;F;Uneducated;Divorced;Less than $40K;Blue;2926;0;0,;;;;;;;;;;
712392108;51;M;High School;Married;$60K - $80K;Blue;10305;691;0.067,;;;;;;;;;;
720145683;54;M;College;Married;$60K - $80K;Blue;2987;2517;0.843,;;;;;;;;;;
